title,url,published_date,author,tags,excerpt,scraped_at,published_year,published_month,tag_count,topic_id,topic_prob,topic_second_id,topic_second_prob,topic_label,topic_keywords
DataCamp Donates is helping grow a new community of young women data scientists in Costa Rica,https://www.datacamp.com/blog/how-datacamp-donates-is-helping-young-women-in-costa-rica-engage-in-data-science,2022-06-17,Women in Data Science Costa Rica,DataCamp Donates,Costa Rica has a new set of data scientists in town! Women in Data Science Costa Rica is fighting high levels of local female unemployment in their country through educational outreach. Read on to discover how university students of data science at the Latin American University of Science and Technology (ULACIT).,2026-08-16,2022,2022-06,1,1,0.5108,5,0.3383,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
How Smooth Are Your Data Team's Operations? Discover Your Organization's MLOps Maturity Level,https://www.datacamp.com/blog/how-smooth-are-your-data-teams-operations-discover-your-organizations-mlops-maturity-level,2022-06-17,Adel Nehme,Machine Learning|Data Science,This article provides a primer on MLOps maturity models for data teams to follow and consider when evolving their machine learning capabilities.,2026-08-16,2022,2022-06,2,4,0.3539,7,0.2708,Кар'єра та навчання в Data Science (spotlight),data|ai|spotlight|literacy|upskill
Top 31 Python Libraries for Data Science in 2026,https://www.datacamp.com/blog/top-python-libraries-for-data-science,2022-06-17,Moez Ali,Python|Data Science,"In this comprehensive guide, we look at the most important Python libraries in data science and discuss how their specific features can boost your data science practice.",2026-08-16,2022,2022-06,2,2,0.8217,6,0.0255,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
"What Is Machine Learning? Definition, Types, Tools & More",https://www.datacamp.com/blog/what-is-machine-learning,2022-06-16,Matt Crabtree,Machine Learning|Data Science,"Learn what machine learning is, how it differs from AI and deep learning, and why it is one of the most exciting fields in data science.",2026-08-16,2022,2022-06,2,7,0.4632,2,0.385,Великі мовні моделі та генеративний AI,ai|machine|learning|machine learning|database
How to Research the Company for Your Next Data Science Interview,https://www.datacamp.com/blog/how-to-research-the-company-for-your-next-data-science-interview,2022-06-14,Raven Todd DaSilva,Certification|Career Services,"In this article, we will be discussing how to research a company to stand out and be successful in your next data science interview.",2026-08-16,2022,2022-06,2,2,0.6114,3,0.1956,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
Certificates or Certification: Which should you choose?,https://www.datacamp.com/blog/certificates-or-certification-which-should-you-choose,2022-06-10,Vicky Kennedy,Certification|Data Science|Data Analysis|Career Services,Navigating the world of data certificates and certification programs can be overwhelming. We’ll help you understand the basics so you can make the right decisions for your needs.,2026-08-16,2022,2022-06,4,2,0.471,0,0.236,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
[Infographic] Data Cleaning Checklist,https://www.datacamp.com/blog/infographic-data-cleaning-checklist,2022-06-10,DataCamp Team,Data Science|Data Analysis,Data cleaning takes up 80% of the data science workflow. Use this checklist to identify and resolve any quality issues with your data.,2026-08-16,2022,2022-06,2,2,0.7515,0,0.0357,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
Your Top Resources Roundup: June 2022 💡,https://www.datacamp.com/blog/your-top-resources-roundup-june-2022,2022-06-10,Alex Blackman,Product News|For Business,"Your monthly roundup of the newest releases on DataCamp, including our must-attend digital recruitment event, a new statistics course, and best practice blogs, podcasts, and webinars.",2026-08-16,2022,2022-06,2,1,0.548,2,0.2807,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
Notebooks for R Users,https://www.datacamp.com/blog/notebooks-for-r-users,2022-06-09,Filip Schouwenaars,DataLab|Data Science,DataCamp recently migrated RStudio workspaces to DataCamp’s Notebook Editor which features a JupyterLab interface. This post is designed to help R users get started and be productive with JupyterLab.,2026-08-16,2022,2022-06,2,7,0.7849,5,0.0308,Великі мовні моделі та генеративний AI,ai|machine|learning|machine learning|database
"DataCamp Radar, Helping you navigate the future of data careers",https://www.datacamp.com/blog/datacamp-radar-helping-you-navigate-the-future-of-data-careers-june-23rd-2022-900am-to-315pm-est,2022-06-08,DataCamp Team,Webinars,"DataCamp invites you to Radar, a free online event to help you navigate the future of data careers. Learn more about what we have planned and what you will learn at this action-packed event on June 23, 2022.",2026-08-16,2022,2022-06,1,2,0.8103,0,0.0272,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
Introducing our Exclusive Community for DataCamp Certified Learners,https://www.datacamp.com/blog/introducing-our-exclusive-community-for-datacamp-certified-learners,2022-05-31,Raven Todd DaSilva,Product News|Certification,DataCamp has launched an exclusive community platform for all learners who have become certified Data Scientists or Data Analysts through our certification program to make the most of their newly acquired skills.,2026-08-16,2022,2022-05,2,4,0.4401,1,0.394,Кар'єра та навчання в Data Science (spotlight),data|ai|spotlight|literacy|upskill
Lessons from the Zen of Python,https://www.datacamp.com/blog/lessons-from-the-zen-of-python,2022-05-31,Kurtis Pykes,Python|Data Science,"Learn about the Zen of Python and discover the principles of writing clean, elegant code in Python.",2026-08-16,2022,2022-05,2,7,0.5835,4,0.1422,Великі мовні моделі та генеративний AI,ai|machine|learning|machine learning|database
How to Become a Data Architect,https://www.datacamp.com/blog/how-to-become-a-data-architect,2022-05-30,Moez Ali,Data Science|Career Services,Learn what a data architect does and how to launch a lucrative career in this rapidly expanding niche.,2026-08-16,2022,2022-05,2,1,0.7328,2,0.0382,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
DataCamp Jobs and Recruit: Simplifying finding the best jobs and candidates in data.,https://www.datacamp.com/blog/datacamp-jobs-and-recruit,2022-05-27,DataCamp Team,For Business|Data Science|Career Services,Discover how DataCamp is helping candidates land their dream jobs and letting recruiters find the best data talent in one place.,2026-08-16,2022,2022-05,3,4,0.8083,2,0.0275,Кар'єра та навчання в Data Science (spotlight),data|ai|spotlight|literacy|upskill
How to Hire Data Scientists and Data Analysts,https://www.datacamp.com/blog/how-to-hire-data-scientists-and-data-analysts,2022-05-27,Matt Crabtree,For Business|Data Science,In this article we go through the current challenges of hiring data talent and how DataCamp helps you find and hire your data teams better.,2026-08-16,2022,2022-05,2,4,0.6225,1,0.2027,Кар'єра та навчання в Data Science (spotlight),data|ai|spotlight|literacy|upskill
Introducing the DataFramed Careers Series,https://www.datacamp.com/blog/introducing-the-dataframed-careers-series,2022-05-27,Adel Nehme,Data Science|Career Services,"We're launching a four-day DataFramed Careers Series covering the ins and outs of building a career in data, and the different aspects of standing out from the crowd in the job hunt.",2026-08-16,2022,2022-05,2,1,0.7847,3,0.031,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
Your Top Resources Roundup: May 2022 💡,https://www.datacamp.com/blog/your-top-resources-roundup-may-2022,2022-05-27,Alex Blackman,Product News|For Business,"Your monthly roundup of the best new DataCamp resources, including a Microsoft Power BI partnership, a smarter way to hire, and your Q2 product roadmap!",2026-08-16,2022,2022-05,2,1,0.5676,4,0.2598,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
DataCamp Donates Digest Q1 2022,https://www.datacamp.com/blog/datacamp-donates-digest-q1-2022,2022-05-26,Nathaniel Taylor-Leach,DataCamp Donates,"This quarter, we broke records and we hope to reach for even higher achievements for the remainder of the year.",2026-08-16,2022,2022-05,1,5,0.4233,1,0.3701,Освітні партнерства та благодійність,donate|classroom|student|partner|free
Data Analyst vs. Data Scientist: A Comparative Guide For 2026,https://www.datacamp.com/blog/data-analyst-vs-data-scientist-a-comparative-guide,2022-05-25,Matt Crabtree,Data Science|Data Analysis,"Learn about the key differences between the two most popular data science roles, including which skill sets are required, key duties, project life cycles, and earning potential.",2026-08-16,2022,2022-05,2,1,0.4418,2,0.4317,Хмарні платформи та Data Engineering,difference|cloud|data|power|bi
Data Science Roles Beyond the Title “Data Scientist”,https://www.datacamp.com/blog/data-science-roles-beyond-the-title-data-scientist,2022-05-24,Travis Tang,Career Services|Data Science,"In this article, we'll break down the different data roles practitioners can pursue that go beyond just ""data scientist"".",2026-08-16,2022,2022-05,2,2,0.785,1,0.0308,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
How NLP is Changing the Future of Data Science,https://www.datacamp.com/blog/how-nlp-is-changing-the-future-of-data-science,2022-05-24,Travis Tang,Artificial Intelligence,"NLP will transform the future of data science & AI. This article dives into what’s driving the rise of large language models, and what the future holds for NLP.",2026-08-16,2022,2022-05,1,2,0.4423,0,0.3915,Кар'єра та навчання в Data Science,data|science|data science|skill|guide
The Weekly Round Up | Episode 5 | Kendrick Lamar Uses DeepFakes in New Music Video,https://www.datacamp.com/blog/the-weekly-round-up-or-episode-5-or-kendrick-lamar-uses-deepfakes-in-new-music-video,2022-05-19,Isabella Leslie Miller,Data Science|Artificial Intelligence,"This week we take a look at the tech behind Kendrick Lamar’s latest music video in which he uses deepfakes, how an AI is helping to get rid of annoying web cookie popups, Meta's new large language model, and more!",2026-08-16,2022,2022-05,2,0,0.6207,3,0.2211,Обробка природної мови,model|language|language model|large|image
